coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
272787,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272788,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272789,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272790,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272791,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272792,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272793,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272794,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272795,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272796,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272797,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272798,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272799,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272800,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272801,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272802,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272803,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272804,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272805,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272806,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272807,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272808,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272809,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272810,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272811,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272812,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272813,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272814,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272815,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272816,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272817,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272818,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272819,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272820,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272821,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272822,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272823,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272824,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272825,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272826,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272827,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272828,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272829,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272834,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272835,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272836,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272839,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272842,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272843,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272844,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272845,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272846,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272847,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272851,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272852,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272853,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272854,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272855,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272856,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272857,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272858,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272860,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272862,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272863,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272864,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272865,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272866,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272867,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272869,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272870,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272871,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272872,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272873,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272874,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272875,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272876,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272877,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272878,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272879,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272880,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272881,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272882,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272884,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272885,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272886,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272887,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
272889,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272890,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272891,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272892,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272893,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272894,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
272895,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
398707,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398708,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398709,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398710,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398711,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398712,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398713,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398714,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398715,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398716,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398717,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398718,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398719,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398720,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398721,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398722,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398723,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398724,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398725,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398726,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398727,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398728,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398729,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398730,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398731,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398732,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398733,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398734,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398735,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398736,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398737,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398738,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398739,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398740,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398741,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398742,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398743,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398744,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398745,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398746,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398747,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398748,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398749,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398750,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398751,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398752,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
398794,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398795,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398796,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398797,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398798,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398799,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398800,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398801,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398802,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398803,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398804,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398805,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398806,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398807,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398808,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398809,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398810,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398811,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398812,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398813,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398814,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398815,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398816,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398817,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398818,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398819,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398820,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398821,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398822,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398823,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398824,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398825,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398826,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398827,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398828,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398829,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398830,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398831,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398832,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398833,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398834,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398835,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398836,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398837,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398838,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398839,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398840,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398841,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398842,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398843,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398873,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398874,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398875,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398876,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398877,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398878,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398879,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398880,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398881,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398882,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398883,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398884,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398885,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398886,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398887,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398888,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398889,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398890,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398891,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398892,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
398893,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
462582,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462583,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462584,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462585,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462586,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462587,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462588,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462589,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462590,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462591,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
462592,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462593,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
462594,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462595,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462596,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462597,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462598,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462599,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462600,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462601,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462602,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462603,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462604,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462605,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462606,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462607,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462608,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462609,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462610,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462611,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462612,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462613,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462614,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462615,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462616,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462617,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462618,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462619,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462620,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462621,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462622,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462623,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462624,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462625,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462626,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462627,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462628,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462629,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462630,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462631,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462632,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462633,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462634,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462635,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462636,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
462637,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462638,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462639,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462640,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462641,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462642,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462643,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462644,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462645,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462646,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462647,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462648,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462649,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462650,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462651,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462652,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462653,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462654,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462655,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462656,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462657,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462658,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462659,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462660,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462661,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462662,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462663,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462664,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462665,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462666,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462667,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462668,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462669,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462670,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462671,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462672,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462673,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462674,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462675,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462676,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462677,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462678,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462679,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462680,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462681,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462682,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462683,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462684,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462685,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462686,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462687,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462688,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462689,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462690,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462691,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462692,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462693,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462694,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462695,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462696,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462697,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462698,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462699,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462700,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462701,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462702,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462703,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462704,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462705,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462706,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462707,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462708,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462709,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462710,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462711,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462712,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462713,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462714,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462715,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462716,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462717,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462718,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462719,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462720,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462721,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462722,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462723,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
462724,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462725,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462726,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
462727,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
